"","response","updated_response"
"283303",0,0
"283310",1,1
"283316",0,0
"283337",0,0
"283349",0,0
"283358",0,0
"283365",0,0
"283373",0,0
"283375",1,1
"283377",0,0
"283383",0,0
"283385",0,0
"2834",0,0
"283416",0,0
"283417",1,1
"283420",0,0
"283422",0,0
"283431",0,0
"283446",1,1
"283450",0,0
"283455",0,0
"283459",0,1
"283461",0,0
"283464",0,0
"283471",0,0
"283489",1,1
"2835",0,0
"283514",0,0
"283518",0,0
"283537",0,0
"283551",0,0
"283554",0,0
"283571",0,0
"283576",0,0
"283578",0,0
"283579",0,0
"283598",0,0
"283600",0,0
"283629",0,0
"283635",0,0
"283638",0,0
"283643",0,0
"283652",1,1
"283659",0,0
"283677",0,1
"2837",0,0
"283726",0,0
"283731",0,0
"283742",0,0
"283748",0,0
"2838",0,0
"283807",0,0
"283820",0,0
"283847",0,1
"283848",0,0
"283849",0,0
"283869",0,0
"283870",0,0
"283871",0,0
"283897",0,0
"283899",0,0
"283927",0,0
"283933",0,0
"283948",0,0
"283951",0,0
"283953",0,0
"283971",0,0
"283985",0,0
"283987",0,0
"283989",1,1
"283991",0,0
"283999",0,0
"284",0,1
"2840",0,0
"284001",0,0
"284004",0,0
"284013",0,0
"284018",0,0
"284067",0,0
"284069",0,0
"284071",0,0
"284076",0,0
"284086",1,1
"2841",0,0
"284110",0,0
"284111",1,1
"284114",0,0
"284119",1,1
"284129",0,0
"284131",0,0
"284161",0,0
"284184",1,1
"284194",0,0
"2842",0,0
"284207",0,0
"284217",1,1
"284252",1,1
"284254",0,0
"284257",0,0
"284266",0,0
"284273",0,0
"284274",0,0
"284293",0,0
"284297",0,0
"2843",0,0
"284306",0,0
"284307",0,0
"284309",0,0
"284312",0,0
"284323",0,0
"284325",0,0
"284338",0,0
"284339",0,0
"284340",0,0
"284346",0,0
"284348",0,0
"284349",0,0
"284352",0,0
"284353",0,0
"284355",0,0
"284358",0,0
"284359",0,0
"284361",0,1
"284366",0,0
"284367",0,0
"284369",0,0
"284370",0,0
"284371",0,0
"284382",0,1
"284383",0,0
"284390",0,0
"284391",0,0
"2844",0,0
"284402",0,0
"284403",1,1
"284406",0,0
"284415",0,0
"284417",0,0
"284418",0,0
"284422",0,0
"284427",0,0
"284428",0,0
"284433",0,0
"284434",0,0
"284439",1,1
"284443",0,0
"284451",0,0
"284459",0,0
"284467",0,0
"284485",0,0
"284486",0,0
"2845",0,0
"284521",0,0
"284525",0,0
"284532",0,0
"284541",0,0
"284546",0,0
"284565",0,0
"2846",0,0
"284611",0,0
"284612",0,0
"284613",0,0
"284654",1,1
"284656",0,0
"284680",0,0
"284695",0,0
"2847",0,0
"284716",0,0
"284723",0,0
"284756",0,0
"284759",0,0
"2848",0,0
"284827",0,0
"2849",0,0
"284904",0,0
"284948",0,0
"284992",0,0
"284996",0,0
"285",0,1
"2850",0,0
"285016",0,0
"285025",1,1
"285051",0,0
"285093",0,0
"28511",0,0
"28512",0,0
"285126",0,0
"28513",0,0
"28514",1,1
"285148",0,0
"285172",0,0
"285175",1,1
"285180",0,0
"285190",0,0
"285193",0,0
"285195",0,0
"2852",0,0
"285203",1,1
"285205",0,0
"285220",0,0
"285231",0,0
"285237",0,0
"285242",0,0
"285267",0,0
"285268",0,0
"285282",0,1
"2853",0,0
"285313",0,0
"285315",0,0
"285331",0,0
"285335",0,0
"285343",0,0
"285349",0,0
"285362",1,1
"285367",0,0
"285368",0,0
"285381",0,0
"285382",0,0
"285386",0,0
"2854",0,0
"285429",0,0
"285440",1,1
"285489",1,1
"285498",0,1
"285513",0,0
"285521",0,0
"285525",0,0
"285527",0,0
"285533",0,0
"285550",0,0
"285555",0,0
"285588",0,0
"285590",1,1
"285596",0,0
"285598",0,0
"2856",0,0
"285600",1,1
"285601",0,0
"285605",0,0
"285613",0,0
"285636",0,0
"285641",0,0
"285643",0,0
"285659",0,0
"285668",0,0
"285671",0,0
"285672",0,0
"285676",0,0
"285679",0,0
"2857",0,0
"285704",0,0
"285753",0,0
"285755",0,0
"285761",0,0
"285782",0,0
"285800",0,0
"285848",1,1
"285852",0,0
"285855",0,0
"285877",0,0
"285888",0,0
"2859",1,1
"285941",0,0
"285955",0,0
"285966",0,0
"285971",0,0
"285989",0,0
"286",1,1
"286006",0,0
"286046",0,0
"286053",1,1
"286075",0,0
"286077",1,1
"286097",0,0
"2861",0,0
"286103",0,0
"286122",0,0
"286128",0,0
"286133",0,0
"286144",0,0
"286148",0,0
"286151",0,1
"286183",0,0
"286187",0,0
"286189",0,0
"286190",0,0
"2862",0,0
"286204",1,1
"286205",0,0
"286207",0,0
"286234",0,0
"286256",0,0
"286257",0,0
"286262",1,1
"2863",0,0
"286319",0,0
"286336",0,0
"286343",0,0
"286362",0,0
"286365",0,0
"286380",0,0
"2864",0,0
"286410",1,1
"286411",0,0
"286436",0,0
"286451",0,0
"286464",0,1
"286499",0,0
"2865",0,0
"286514",0,0
"286527",0,0
"286676",1,1
"2867",0,0
"286749",0,0
"286753",0,0
"2868",0,0
"286826",0,0
"286827",0,0
"286887",1,1
"2869",0,0
"287",1,1
"2870",0,0
"287015",0,0
"2872",0,0
"2873",0,0
"2874",0,0
"2875",0,0
"2876",1,1
"2877",0,0
"2878",0,0
"2879",1,1
"288",1,1
"2882",0,0
"2885",0,0
"2886",0,0
"2887",0,0
"2888",0,0
"2889",0,0
"2890",0,0
"2891",0,1
"2892",1,1
"2893",1,1
"2894",0,0
"2895",1,1
"28951",0,0
"28952",1,1
"28954",0,0
"28955",0,0
"28956",1,1
"28957",0,1
"28958",1,1
"28959",0,0
"2896",1,1
"28960",1,1
"28962",1,1
"28964",0,0
"28965",0,0
"28966",0,0
"28968",0,0
"28969",0,0
"2897",0,0
"28970",0,0
"28971",0,0
"28972",0,0
"28974",0,0
"28976",1,1
"28977",0,0
"28978",0,0
"2898",1,1
"28981",1,1
"28982",1,1
"28984",0,0
"28985",0,0
"28986",0,0
"28987",0,0
"28988",0,0
"28989",0,0
"2899",0,0
"28990",0,0
"28991",0,0
"28992",0,0
"28996",0,0
"28998",0,0
"28999",0,0
"29",0,0
"290",0,0
"2900",0,0
"2901",0,0
"29015",0,0
"2902",1,1
"29028",0,0
"2903",1,1
"29035",0,0
"2905",0,0
"29058",0,0
"2906",1,1
"29062",0,0
"29063",0,0
"29066",0,0
"29068",0,0
"2907",0,0
"29070",0,0
"29071",1,1
"29072",1,1
"29074",0,0
"29078",1,1
"29079",0,0
"2908",1,1
"29080",0,0
"29081",1,1
"29082",0,0
"29083",0,0
"29085",0,0
"29086",0,0
"29087",0,0
"29088",0,0
"29089",1,1
"2909",0,0
"29090",0,0
"29091",0,0
"29093",0,0
"29094",0,0
"29095",0,0
"29097",0,0
"29098",1,1
"29099",0,0
"291",1,1
"29100",0,0
"29101",0,0
"29102",0,0
"29103",0,0
"29104",0,0
"29105",0,0
"29106",0,0
"29107",0,0
"29108",0,0
"29109",0,0
"2911",1,1
"29110",1,1
"29114",0,0
"29115",0,0
"29116",0,0
"29117",0,0
"29118",0,0
"29119",1,1
"2912",0,0
"29121",0,0
"29123",1,1
"29124",0,0
"29125",0,0
"29126",0,0
"29127",0,0
"2913",0,0
"2914",0,0
"2915",0,0
"2916",1,1
"2917",0,1
"2918",0,0
"2919",0,0
"292",0,0
"2920",0,0
"2921",0,0
"2922",0,0
"2923",0,0
"2925",0,0
"2926",0,0
"2928",0,0
"2931",0,0
"2932",0,0
"2934",1,1
"2935",0,0
"2936",1,1
"2937",1,1
"2938",0,0
"2939",0,0
"2940",0,0
"2941",0,0
"2944",0,0
"2946",0,0
"2947",0,1
"2948",0,0
"2949",0,0
"2950",0,0
"2954",0,0
"2956",1,1
"2957",0,0
"2958",0,0
"2959",0,0
"2960",0,0
"2961",1,1
"2962",0,0
"2963",0,0
"2965",0,0
"2966",0,0
"2967",0,0
"2969",1,1
"2971",0,0
"2972",1,1
"2975",0,0
"2976",0,0
"29760",1,1
"29761",0,0
"29763",0,0
"29765",0,0
"29766",0,0
"29767",0,0
"2977",0,0
"29775",0,1
"29777",0,0
"2978",1,1
"29780",0,0
"29781",0,0
"29785",0,0
"29789",0,0
"2979",1,1
"29796",0,0
"29799",0,0
"2980",0,0
"29800",0,0
"29801",0,0
"29802",0,0
"29803",0,0
"2981",0,0
"2982",1,1
"2983",0,0
"2984",1,1
"29841",0,0
"29842",0,0
"29843",0,0
"29844",0,0
"29850",0,0
"29851",1,1
"29855",0,0
"2986",0,0
"2987",0,0
"29880",0,0
"29881",0,0
"29882",0,0
"29883",0,0
"29886",0,0
"29887",1,1
"29888",0,0
"29889",0,0
"29890",0,0
"29893",1,1
"29894",1,1
"29895",0,1
"29896",0,0
"29899",1,1
"2990",1,1
"29901",0,0
"29902",0,0
"29903",0,0
"29904",0,0
"29906",0,0
"29909",0,0
"29911",0,0
"29914",1,1
"29915",0,0
"29916",0,0
"29919",0,0
"2992",1,1
"29920",1,1
"29922",0,0
"29923",0,0
"29924",0,0
"29925",1,1
"29926",1,1
"29927",1,1
"29928",0,1
"29929",1,1
"2993",0,0
"29930",0,0
"29933",0,0
"29934",0,0
"29935",0,0
"29937",0,0
"2994",0,0
"29940",1,1
"29941",0,0
"29942",0,0
"29943",0,0
"29944",0,0
"29945",0,0
"29946",0,0
"29947",0,0
"29948",0,0
"29949",0,0
"2995",1,1
"29950",0,0
"29951",0,0
"29952",0,0
"29953",0,0
"29954",1,1
"29956",0,0
"29957",1,1
"29958",1,1
"29959",0,0
"2996",0,0
"29960",0,1
"29965",0,0
"29966",0,0
"29967",1,1
"29968",1,1
"29969",0,0
"2997",1,1
"29970",0,0
"29974",0,0
"29978",1,1
"29979",0,0
"2998",1,1
"29980",1,1
"29982",0,0
"29984",0,0
"29985",0,0
"29986",0,0
"29988",0,0
"29989",0,0
"2999",0,0
"29990",0,0
"29991",0,0
"29992",0,0
"29993",0,0
"29994",0,0
"29995",0,0
"29997",0,0
"29998",0,1
"29999",0,0
"30",0,0
"3000",1,1
"30000",0,1
"30001",0,0
"30008",1,1
"30009",1,1
"3001",0,0
"30010",0,0
"30011",1,1
"30012",0,0
"3002",0,0
"3003",0,0
"3004",0,0
"3005",0,0
"3006",0,0
"30061",1,1
"30062",1,1
"3007",0,0
"3008",1,1
"3009",0,0
"301",0,0
"3010",0,0
"3013",0,0
"3014",0,0
"3015",0,0
"3017",0,0
"302",0,0
"3020",0,0
"3021",0,0
"3024",0,0
"3026",1,1
"3028",1,1
"3029",0,0
"3030",1,1
"3032",1,1
"3033",1,1
"3034",1,1
"3035",1,1
"3036",0,0
"3037",0,0
"3038",0,0
"3039",1,1
"3040",1,1
"3042",0,0
"3043",1,1
"3045",1,1
"3046",0,0
"3047",1,1
"3048",1,1
"3049",0,0
"3050",0,0
"3052",1,1
"3053",1,1
"3054",1,1
"3055",0,0
"3059",0,0
"306",0,0
"3060",1,1
"3061",0,0
"3062",0,0
"3064",1,1
"3065",0,0
"3066",0,0
"3067",1,1
"3068",0,0
"3069",0,0
"307",0,0
"3070",1,1
"3071",0,1
"3073",1,0
"3074",1,1
"3075",1,1
"3077",1,1
"3078",1,1
"308",1,1
"3080",0,0
"3081",1,1
"30811",0,0
"30812",0,0
"30813",1,1
"30814",0,0
"30815",0,0
"30817",1,1
"30818",0,0
"30819",0,0
"3082",1,1
"30820",0,0
"30827",0,0
"3083",0,0
"30832",0,0
"30833",0,0
"30835",0,0
"30836",0,0
"3084",0,0
"30844",0,0
"30845",0,0
"30846",0,0
"30848",0,0
"30849",0,0
"30850",0,0
"30851",0,0
"3087",0,0
"309",0,0
"3090",1,1
"3091",0,0
"3092",0,0
"3093",0,0
"3094",1,1
"3096",0,0
"30968",0,0
"3097",1,1
"3098",1,1
"3099",0,0
"310",0,0
"3101",0,0
"3104",0,0
"311",1,1
"3110",1,1
"3117",1,1
"312",0,0
"3125",0,0
"3127",0,0
"313",0,0
"3131",0,0
"314",0,0
"3140",0,0
"3141",1,1
"3142",0,0
"3145",1,1
"3146",0,0
"3148",0,0
"3149",1,1
"3150",0,0
"3151",0,0
"3155",1,1
"3156",0,0
"3157",0,0
"3158",1,1
"3159",1,1
"316",0,0
"3161",0,0
"3162",1,1
"3163",0,0
"3164",0,0
"3166",1,1
"3167",0,0
"3169",0,0
"317",0,0
"3170",1,1
"3171",0,0
"3172",1,1
"3174",0,0
"3175",0,0
"3176",1,1
"317649",0,0
"317662",1,1
"317671",0,0
"3177",0,0
"317701",0,0
"317703",0,0
"317719",1,1
"317749",0,0
"317754",0,0
"317761",0,1
"317762",0,0
"317772",0,0
"317781",0,0
"3178",1,1
"318",0,0
"3181",1,1
"3182",0,0
"3183",0,0
"3184",0,0
"3185",0,0
"3187",0,0
"3188",1,1
"3189",0,0
"319",0,0
"3190",1,1
"3191",0,0
"319100",0,0
"319101",0,0
"3192",1,1
"3195",0,0
"3196",0,0
"3198",1,1
"3199",1,1
"32",0,0
"320",0,0
"3200",0,0
"3201",0,0
"3202",0,0
"3203",0,0
"3204",0,0
"3205",0,0
"3206",0,0
"3207",1,1
"3208",1,1
"3209",1,1
"321",0,0
"3211",1,1
"3212",0,0
"3213",0,0
"3214",0,0
"3215",0,0
"3216",0,0
"3218",0,0
"3219",0,0
"322",0,0
"3221",0,0
"3222",0,0
"3223",0,0
"3224",0,0
"3225",0,0
"3226",0,0
"3227",0,0
"3228",0,0
"3229",1,1
"323",0,0
"3231",0,0
"3232",0,0
"3233",0,0
"3234",0,0
"3235",0,0
"3236",1,1
"3237",0,0
"3238",0,0
"3239",1,1
"324",1,1
"3240",0,0
"3241",0,0
"3242",1,1
"3248",1,1
"3249",0,0
"325",0,0
"3250",0,0
"3251",1,1
"3257",1,1
"326",1,1
"3263",0,0
"326340",0,0
"3265",1,1
"3266",0,0
"326624",0,0
"326625",1,1
"3267",0,0
"3268",0,0
"3269",0,0
"327",0,0
"3270",0,0
"3273",1,1
"3274",0,0
"3275",0,0
"3276",0,0
"327657",0,0
"328",0,0
"3280",0,0
"3281",0,0
"3283",0,0
"3284",1,1
"329",0,0
"3290",1,1
"3291",1,1
"3292",0,0
"3293",1,1
"3294",0,0
"3295",1,1
"3297",0,0
"3298",0,0
"3299",1,1
"33",1,0
"330",1,1
"3300",1,1
"3301",0,0
"3306",0,0
"3308",0,0
"3309",0,0
"331",1,1
"3310",0,0
"3312",0,0
"3313",1,1
"3315",1,1
"3316",0,0
"332",0,0
"3320",0,0
"3321",1,1
"3326",0,0
"3329",1,1
"333",0,0
"3336",0,0
"3337",0,0
"3338",0,0
"3339",1,1
"333926",0,0
"333929",0,0
"334",0,0
"3340",1,1
"3344",0,0
"3346",0,0
"3347",0,0
"335",1,1
"3350",1,1
"3351",0,0
"3352",0,0
"3354",0,0
"3355",0,0
"3356",1,1
"3357",0,0
"3358",0,0
"3359",0,0
"336",1,1
"3360",0,0
"3361",0,0
"3362",0,0
"3363",0,0
"3364",0,0
"337",0,0
"3371",1,1
"3373",1,1
"3375",0,0
"3376",1,1
"337867",1,1
"337876",0,0
"337879",0,0
"337880",0,0
"337959",0,0
"337960",0,0
"337963",0,0
"337971",0,0
"337979",0,0
"337985",0,0
"338",1,1
"338094",0,0
"3381",0,0
"3382",0,0
"3383",0,0
"338321",0,0
"338322",0,0
"338323",0,0
"338324",0,0
"338339",0,0
"338376",0,0
"338398",0,0
"3384",0,0
"338440",0,0
"338442",0,0
"3385",0,0
"338557",0,0
"338567",0,1
"338596",0,0
"338599",0,0
"3386",0,0
"338645",0,0
"338657",0,0
"338661",0,0
"338662",0,0
"338674",0,0
"338675",0,0
"338692",0,0
"338699",0,0
"338707",0,0
"338751",0,0
"338755",0,0
"338761",0,0
"338773",0,0
"338785",0,0
"338809",0,0
"338811",0,0
"338821",0,0
"338872",0,0
"338879",0,0
"338917",1,1
"338949",0,0
"339",0,0
"339105",0,0
"339122",0,0
"339123",0,0
"339145",0,0
"339168",0,0
"339175",0,0
"339184",0,0
"339210",0,0
"339221",0,0
"339229",0,0
"339230",0,0
"339231",0,0
"339263",0,0
"339287",0,0
"339291",0,0
"339302",0,0
"339318",0,0
"339324",0,0
"339327",0,0
"339344",0,0
"339345",0,0
"339366",0,0
"339390",0,0
"339398",0,0
"3394",1,1
"339403",0,0
"339416",0,0
"339448",0,0
"339451",0,0
"339453",1,1
"339456",0,0
"339479",0,0
"339487",0,0
"339488",0,0
"339500",0,0
"339501",0,0
"339512",0,0
"339541",0,0
"339559",0,0
"3396",0,0
"339665",0,0
"339669",0,0
"3397",0,0
"339745",0,0
"339761",0,0
"339768",0,0
"339778",0,0
"339779",0,0
"3398",0,0
"339804",0,0
"339834",0,0
"339855",1,1
"339883",0,0
"339896",0,0
"3399",0,0
"339906",0,0
"339965",0,0
"339967",0,0
"339976",0,0
"339977",0,0
"339983",1,1
"34",1,1
"3400",0,0
"340024",1,1
"340061",1,1
"340069",0,0
"340075",1,1
"340120",0,0
"340146",0,0
"340152",0,0
"340156",0,0
"340168",0,0
"340204",0,0
"340205",0,0
"340252",0,0
"340260",0,0
"340267",0,0
"340273",0,0
"340277",0,0
"340286",0,0
"340348",0,0
"340351",0,0
"340359",0,0
"340371",0,0
"340385",0,0
"340390",0,0
"340393",0,0
"340419",1,1
"340481",0,0
"340485",0,0
"340526",0,0
"340527",0,0
"340529",0,0
"340533",1,1
"340542",0,0
"340543",0,0
"340547",0,0
"340554",0,0
"340562",0,0
"340578",0,0
"340595",0,0
"340596",0,0
"340654",0,0
"340665",1,1
"340706",0,0
"340719",1,1
"340745",0,0
"340784",0,0
"340980",0,0
"340990",1,1
"341",0,0
"341019",0,0
"341032",0,0
"341116",0,0
"341152",0,0
"341208",1,1
"341276",0,0
"341277",0,0
"341346",0,0
"341350",0,0
"341359",0,0
"341392",0,0
"341405",0,0
"341416",0,0
"341418",0,0
"341567",0,0
"3416",0,0
"341640",1,1
"341676",0,0
"3417",1,1
"341799",0,0
"3418",1,1
"341880",0,0
"3419",1,1
"341947",0,0
"3420",1,1
"342035",1,1
"342096",0,0
"3421",0,0
"342125",0,0
"342132",0,0
"342184",0,0
"3422",0,0
"3423",1,1
"342346",0,0
"342357",0,0
"342371",0,0
"3425",1,1
"342510",0,0
"342527",0,0
"342538",0,0
"342574",0,0
"3426",1,1
"342618",1,1
"342667",0,0
"3428",0,0
"342850",0,0
"342865",0,0
"342897",0,0
"342898",0,0
"3429",0,0
"342900",0,0
"342908",0,0
"342909",0,0
"342918",0,0
"342926",0,0
"342931",0,0
"342933",0,0
"342945",0,0
"342977",0,0
"342979",0,0
"343",0,0
"3430",0,0
"343035",1,1
"343066",0,0
"343071",0,0
"343099",0,0
"3431",1,1
"343169",0,0
"343172",0,0
"343173",0,0
"343263",0,0
"3433",0,0
"3434",0,0
"343406",0,0
"343413",0,0
"343450",1,1
"343472",0,0
"343521",0,0
"343563",0,0
"343578",0,0
"343637",1,1
"343641",1,1
"3437",0,0
"3439",0,0
"343930",0,0
"343990",0,0
"3440",0,0
"344018",1,1
"344022",0,0
"3441",0,0
"344148",0,0
"344191",0,0
"3442",0,0
"3443",0,0
"344387",0,0
"3444",0,0
"3445",0,0
"344558",0,0
"344561",0,0
"3446",0,0
"344657",0,0
"344658",0,0
"3447",0,0
"344752",0,0
"344758",0,0
"344787",0,0
"3448",0,0
"344805",0,0
"344807",0,0
"344838",0,0
"344892",0,0
"3449",0,0
"344901",0,0
"344905",0,0
"345",1,1
"345062",0,0
"345079",0,0
"3451",0,0
"345193",1,1
"3452",0,0
"345222",0,0
"345274",0,0
"345275",0,0
"3454",0,0
"345456",0,0
"345462",0,0
"3455",1,1
"345557",0,0
"3456",0,0
"345611",1,1
"345643",1,1
"345651",0,0
"345757",0,0
"345778",0,0
"3458",1,1
"345895",1,1
"3459",1,1
"345930",0,0
"3460",1,1
"346007",1,1
"346157",0,0
"346288",0,0
"346389",0,0
"346517",0,0
"346525",0,0
"346562",0,0
"346606",0,0
"346653",0,0
"346673",0,0
"346689",0,0
"3467",0,0
"347",0,0
"347051",0,0
"347088",0,0
"347148",0,0
"347168",0,0
"347240",0,0
"347252",0,0
"347273",0,0
"347344",1,1
"347365",0,0
"347404",0,0
"347442",0,0
"347454",0,0
"347468",0,0
"347475",0,0
"347487",0,0
"3475",1,1
"347516",0,0
"347517",0,0
"347527",0,0
"347541",0,0
"3476",1,1
"347688",1,1
"347730",0,0
"347731",0,0
"347732",0,0
"347733",1,1
"347734",0,0
"347735",0,0
"347736",0,0
"347741",0,0
"347744",0,0
"347853",0,0
"347862",0,0
"3479",1,1
"347902",0,0
"347918",0,0
"348",1,1
"3480",1,1
"348013",0,0
"348093",0,0
"348094",0,0
"3481",1,1
"348110",0,0
"348158",0,0
"348174",0,0
"348180",1,1
"3482",1,1
"348235",0,0
"348262",0,0
"3483",1,1
"348303",0,0
"348327",0,0
"348378",0,0
"3484",0,0
"348487",0,0
"3485",0,0
"3486",0,0
"348645",0,0
"348654",0,0
"3487",0,0
"348751",0,0
"348793",0,0
"3488",0,0
"348801",0,0
"348807",0,0
"348825",0,0
"3489",0,0
"348932",1,1
"348938",1,1
"348980",1,1
"348995",0,0
"3490",1,1
"349075",0,0
"3491",0,0
"349136",0,0
"349149",0,0
"349565",0,0
"349633",0,0
"349667",0,0
"35",1,1
"350",0,0
"350383",0,0
"3508",1,1
"351",1,1
"3512",0,0
"3516",1,1
"352887",0,0
"352909",1,1
"352999",0,0
"353",1,1
"353088",0,0
"353091",0,0
"353116",0,0
"353143",0,0
"353144",0,0
"353149",0,0
"353164",0,0
"353174",0,0
"353189",0,0
"353219",0,0
"353274",0,0
"353288",0,0
"353299",0,0
"353322",0,0
"353323",0,0
"353324",0,0
"353332",0,0
"353333",0,0
"353345",0,0
"353355",0,0
"353376",0,0
"353497",0,0
"353500",0,0
"353514",0,0
"354",0,0
"3543",1,1
"3547",1,1
"3549",1,1
"355",1,1
"3550",0,0
"3551",1,1
"3552",0,0
"3553",1,1
"3554",0,0
"3556",0,0
"3557",1,1
"3558",0,0
"3559",1,1
"356",1,1
"3560",1,1
"3561",1,1
"3562",0,0
"3565",0,0
"3566",1,1
"3567",0,0
"3568",0,0
"3569",1,1
"357",0,0
"3570",0,1
"3572",1,1
"3574",1,1
"3575",1,1
"3576",0,0
"3577",0,0
"3578",0,0
"3579",0,1
"358",0,0
"3586",1,1
"3587",1,1
"3588",1,1
"3589",0,0
"359",1,1
"3590",1,1
"3592",1,1
"3593",1,1
"3594",1,1
"3595",0,0
"3596",1,1
"3597",0,0
"359710",0,0
"359787",0,0
"3598",0,0
"359845",0,0
"359948",1,1
"36",1,1
"360",0,0
"3600",0,0
"360023",0,0
"360030",0,0
"3601",0,0
"360200",0,0
"360203",0,0
"3603",0,0
"3604",0,0
"3605",0,0
"3606",0,0
"3607",0,0
"3608",0,0
"3609",0,0
"361",0,0
"3611",0,0
"3612",1,1
"3613",0,0
"3614",1,1
"3615",0,1
"3617",1,1
"3619",0,0
"362",1,1
"3620",0,0
"3621",0,0
"3622",0,0
"3623",0,0
"3624",1,0
"3625",0,0
"3626",0,0
"3627",0,0
"3628",0,0
"363",0,0
"3630",1,1
"3631",0,0
"3632",0,0
"3633",0,0
"3635",0,0
"3636",1,1
"3638",0,0
"364",0,0
"3640",1,1
"3641",0,0
"3642",0,0
"3643",1,1
"3645",0,0
"3646",0,0
"3651",1,1
"3652",0,0
"3654",1,1
"3655",1,1
"3656",0,0
"3658",1,1
"3659",1,1
"366",0,0
"3660",0,0
"3661",1,1
"3662",0,1
"3663",1,1
"3664",1,1
"3665",1,1
"3667",1,1
"3669",0,0
"367",1,1
"3670",1,1
"3671",0,0
"3672",0,0
"3673",1,1
"3674",1,1
"3675",1,1
"3676",0,0
"3678",0,0
"3679",1,1
"368",1,1
"3680",0,0
"3681",0,0
"3682",0,0
"3683",0,0
"3684",0,0
"3685",0,0
"3687",0,0
"3688",0,0
"3689",1,1
"369",0,0
"3690",1,1
"3691",1,1
"3692",0,0
"3693",0,0
"3694",1,1
"3695",0,0
"3696",0,0
"3697",0,0
"3698",0,0
"3699",0,0
"37",1,1
"3700",0,0
"3702",1,1
"3703",1,1
"3704",1,1
"3705",0,0
"3706",0,0
"3707",0,0
"3708",1,1
"3709",1,1
"3710",1,1
"3712",1,1
"3713",0,0
"3714",0,1
"3716",0,1
"3717",1,1
"3718",1,1
"372",1,1
"3720",0,1
"3725",0,0
"3726",0,0
"3727",0,0
"3728",1,1
"373",0,0
"3730",1,1
"373156",0,0
"3732",0,0
"3735",1,1
"373509",0,0
"3736",1,1
"3737",1,1
"3738",0,0
"373863",0,0
"3739",1,1
"374",0,0
"3741",1,1
"3742",0,0
"374286",0,0
"374291",1,1
"3743",0,0
"374308",0,0
"374354",1,1
"374355",0,0
"374378",0,0
"374383",0,0
"374387",0,0
"374393",1,1
"374395",0,0
"3744",0,0
"374403",0,0
"374407",1,1
"374454",0,0
"374462",1,1
"374470",0,0
"3745",1,1
"374569",0,0
"3746",1,1
"374618",0,0
"374654",1,1
"374655",0,0
"374659",0,0
"3747",0,0
"374739",0,0
"374768",0,0
"374786",0,0
"3748",1,1
"374819",0,0
"374860",0,0
"374864",0,0
"374868",0,0
"374872",0,0
"374875",0,0
"374877",0,0
"374879",0,1
"374882",0,0
"374887",0,0
"374897",0,0
"374899",0,0
"3749",0,0
"374900",0,0
"374907",0,0
"374918",0,0
"374928",0,0
"374946",0,0
"374955",0,0
"374969",0,1
"374973",0,0
"374977",0,0
"374986",0,0
"375",1,1
"3750",0,0
"375033",0,0
"375035",0,0
"375056",0,1
"375057",0,0
"375061",0,0
"3751",0,0
"375189",0,0
"375190",0,0
"3752",1,1
"375248",0,0
"375287",0,0
"375298",1,1
"3753",1,1
"375307",0,1
"375316",0,0
"375318",0,0
"375323",0,0
"375337",0,0
"375341",0,0
"375346",0,0
"375387",0,1
"3754",0,0
"375444",0,0
"375449",0,0
"375484",0,0
"3755",0,0
"375519",0,0
"375567",0,0
"375593",0,0
"3756",1,1
"375607",0,0
"375611",1,1
"375612",0,0
"375686",0,0
"3757",1,1
"375704",0,0
"375743",0,0
"375748",1,1
"375757",0,0
"375759",0,0
"375775",0,0
"375790",1,1
"375791",0,0
"3758",1,1
"3759",1,1
"3760",0,0
"3761",0,0
"376132",0,0
"3762",1,1
"376267",0,0
"3763",1,1
"3764",1,1
"376497",0,0
"3765",0,0
"3766",1,1
"3767",1,1
"3768",0,0
"3769",1,1
"376940",0,0
"377",0,0
"3770",0,0
"377007",0,0
"3772",0,0
"3773",0,1
"3775",0,0
"3776",0,0
"377630",0,0
"377677",0,0
"3777",1,1
"3778",1,1
"377841",0,0
"3779",1,1
"378",0,0
"3780",0,0
"3781",0,1
"3782",1,1
"3783",1,1
"3784",1,1
"3785",1,1
"3786",1,1
"3787",0,0
"3788",0,0
"378807",0,0
"378884",1,1
"378925",0,0
"379",0,0
"3790",0,0
"3791",0,1
"3792",0,0
"3795",0,1
"3796",1,1
"3797",0,0
"3798",1,1
"3799",0,0
"38",1,1
"3800",1,1
"3801",0,0
"3802",0,0
"3804",0,0
"3809",0,0
"381",0,0
"3811",0,0
"3812",0,0
"3814",1,1
"3815",1,1
"3816",0,0
"3817",0,0
"3818",1,1
"382",0,0
"3820",0,0
"3821",0,0
"3822",0,0
"3823",0,0
"3824",0,0
"3827",0,1
"383",1,1
"3831",0,0
"3832",1,1
"3834",0,0
"3835",1,1
"3836",0,0
"3837",0,0
"3838",0,0
"3839",0,1
"384",0,0
"3840",0,0
"3841",0,0
"3842",0,0
"3843",0,0
"3845",1,1
"3848",1,1
"3849",1,1
"3850",1,1
"3851",1,1
"3852",1,1
"3853",1,1
"3854",1,1
"3855",0,0
"3856",1,1
"3857",1,1
"3858",1,1
"3859",1,1
"3860",1,1
"3861",1,1
